Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.3390/fi15080266,7,Shvetsov A.V., Department of Smart Technologies,2,"Moscow Polytechnic University, Department of Car Transport Operation and Car Service",0.07,2023,An Efficient and Secure Certificateless Aggregate Signature Scheme for Vehicular Ad hoc Networks,Future Internet,"Iqbal A., Department of Computer Science, Zubair M., Department of Computer Science, Khan M.A., Faculty of Engineering Sciences and Technology, Ullah I., Faculty of Engineering Sciences and Technology, Ur-Rehman G., Department of Computer Science, Shvetsov A.V., Department of Smart Technologies, Noor F., Department of Computer and Information Systems An Efficient and Secure Certificateless Aggregate Signature Scheme for Vehicular Ad hoc Networks 2023 Future Internet, 15 (8), Art. No. 266, pp. nan-nan",Статья
10.1007/s10556-024-01262-4,3,,,1,"Moscow, Moscow",0.0,2023,Reduction of Energy Consumption for Suspension Separation Process Implementation in Hydrocyclones,Chemical and Petroleum Engineering,"Lagutkin M.G., Moscow Institute of Radio Engineering, Shulyak A.N., Moscow Polytechnic University, Baranova E.Y., Moscow Polytechnic University Reduction of Energy Consumption for Suspension Separation Process Implementation in Hydrocyclones 2023 Chemical and Petroleum Engineering, 59 (5-6), Art. No. nan, pp. 449-456",Статья
,1,Polevoy G., Department of Physical Education,2,"Moscow Polytechnic University, Department of Physical Education",0.5,2023,The Effect of Endurance on Short-Term Memory of Children,Pakistan Paediatric Journal,"Polevoy G., Department of Physical Education The Effect of Endurance on Short-Term Memory of Children 2023 Pakistan Paediatric Journal, 47 (4), Art. No. nan, pp. 428-434",Статья
10.1134/S1028335823080037,5,,,1,"Moscow, Moscow",0.0,2023,Prestressed Multilayer Structures from Polymer Composites for Vibration and Noise Control of Aircraft,Doklady Physics,"Karpov E.V., Lavrent’ev Institute of Hydrodynamics, Larichkin A.Y., Lavrent’ev Institute of Hydrodynamics, Goverdovskiy V.N., Moscow Polytechnic University, Brovkina Y.I., Moscow Polytechnic University, Prokhorov A.N., Lavrent’ev Institute of Hydrodynamics Prestressed Multilayer Structures from Polymer Composites for Vibration and Noise Control of Aircraft 2023 Doklady Physics, 68 (8), Art. No. nan, pp. 272-277",Статья
10.3390/mi14071288,6,Klyuev R.V., Technique and Technology of Mining and Oil and Gas Production Department,1,Moscow Polytechnic University,0.17,2023,Improvement of Hybrid Electrode Material Synthesis for Energy Accumulators Based on Carbon Nanotubes and Porous Structures,Micromachines,"Malozyomov B.V., Department of Electrotechnical Complexes, Kukartsev V.V., Department of Informatics, Martyushev N.V., Scientific Department, Kondratiev V.V., Laboratory of Geochemistry of Ore Formation and Geochemical Methods of Prospecting, Klyuev R.V., Technique and Technology of Mining and Oil and Gas Production Department, Karlina A.I., Stroytest Research and Testing Center Improvement of Hybrid Electrode Material Synthesis for Energy Accumulators Based on Carbon Nanotubes and Porous Structures 2023 Micromachines, 14 (7), Art. No. 1288, pp. nan-nan",Статья
10.1134/S0036029523120376,5,,,1,Moscow,0.0,2023,Comparative Heat-Resistance Investigation of Protective Coatings,Russian Metallurgy (Metally),"Zorichev A.V., Krasnodar Higher Military Aviation School of Pilots named after Hero of the Soviet Union A.K. Serov, Pashchenko G.T., Military Mission of the Russian Federation Defense Ministry, Parfenovskaya O.A., Moscow Polytechnic University, Samoilenko V.M., Moscow State Technical University of Civil Aviation, Golovneva T.I., Air Force Educaiton and Research Center “The Zhukovsky and Gagarin Air Force Academy Comparative Heat-Resistance Investigation of Protective Coatings 2023 Russian Metallurgy (Metally), 2023 (12), Art. No. nan, pp. 1942-1946",Статья
10.1007/s11015-023-01550-z,2,,,1,Moscow,0.0,2023,Titanium Alloy Strength Diagrams at Operating Temperatures,Metallurgist,"Egorova Y.B., Moscow Aviation Institute (National Research University), Davidenko L.V., Moscow Polytechnic University Titanium Alloy Strength Diagrams at Operating Temperatures 2023 Metallurgist, 67 (5-6), Art. No. nan, pp. 614-627",Статья
10.1063/5.0159610,7,Kalenkov S.G., Optoelectronics Department,1,Moscow Polytechnic University,0.14,2023,Micromechanical field-effect transistor terahertz detectors with optical interferometric readout,AIP Advances,"Ryzhii V., Research Institute of Electrical Communication, Tang C., Research Institute of Electrical Communication, Otsuji T., Research Institute of Electrical Communication, Ryzhii M., Department of Computer Science and Engineering, Kalenkov S.G., Optoelectronics Department, Mitin V., Department of Electrical Engineering, Shur M.S., Department of Electrical Micromechanical field-effect transistor terahertz detectors with optical interferometric readout 2023 AIP Advances, 13 (8), Art. No. 085301, pp. nan-nan",Статья
10.3103/S0967091223070033,3,,,1,Moscow,0.0,2023,"Investigation of Statistical Relationships between Heat Treatment Modes, Grain Sizes, and Mechanical Properties of EP718-ID Alloy Rings",Steel in Translation,"Egorova Y.B., Moscow Aviation Institute (National Research University), Davydenko L.V., Moscow Polytechnic University or Moscow Polytech, Kononova I.S., Moscow Aviation Institute (National Research University) Investigation of Statistical Relationships between Heat Treatment Modes, Grain Sizes, and Mechanical Properties of EP718-ID Alloy Rings 2023 Steel in Translation, 53 (7), Art. No. nan, pp. 593-598",Статья
10.1016/j.ceramint.2023.09.115,7,Yudin S., National University of Science and Technology MISIS,2,"Moscow, Moscow Polytechnic University",0.07,2023,Annealing of a (Hf0.2Ta0.2Ti0.2Nb0.2Zr0.2)C high-entropy ceramic up to 2100 °C: In-situ removal of oxide impurities and microstructural modification,Ceramics International,"Guo H., NPU-SAS Joint Research Center, Moskovskikh D., National University of Science and Technology MISIS, Yudin S., National University of Science and Technology MISIS, Cheng Z., NPU-SAS Joint Research Center, Zou W., NPU-SAS Joint Research Center, Volodko S., National University of Science and Technology MISIS, Zhang C., NPU-SAS Joint Research Center Annealing of a (Hf0.2Ta0.2Ti0.2Nb0.2Zr0.2)C high-entropy ceramic up to 2100 °C: In-situ removal of oxide impurities and microstructural modification 2023 Ceramics International, 49 (23), Art. No. nan, pp. 37872-37880",Статья
10.3103/S0967091223100169,2,,,1,"Moscow, Moscow",0.0,2023,Properties and Structure Control of Hot-Worked Vessels by Varying the Cooling Media at the Outlet of the Rolling-Press Line,Steel in Translation,"Medvedev V.A., Moscow Polytechnic University, Shatalov R.L., Moscow Polytechnic University Properties and Structure Control of Hot-Worked Vessels by Varying the Cooling Media at the Outlet of the Rolling-Press Line 2023 Steel in Translation, 53 (10), Art. No. nan, pp. 826-829",Статья
10.1016/j.future.2023.06.001,6,Shvetsov A.V., Department of Smart Technologies,2,"Moscow Polytechnic University, North-Eastern Federal University",0.08,2023,Survey on Federated Learning enabling indoor navigation for industry 4.0 in B5G,Future Generation Computer Systems,"Alsamhi S.H., Faculty of Engineering, Shvetsov A.V., Department of Smart Technologies, Hawbani A., School of Computer and Technology, Shvetsova S.V., School of Computer, Kumar S., Department of Computer Science and Engineering, Zhao L., School of Computer Science Survey on Federated Learning enabling indoor navigation for industry 4.0 in B5G 2023 Future Generation Computer Systems, 148 (nan), Art. No. nan, pp. 250-265",Статья
10.1134/S003602952312025X,3,,,1,Moscow,0.0,2023,Calculation and Experimental Estimation of the Thickness of a Coating Formed by Electrocontact Welding of a Metal Woven Mesh onto Bronze Parts,Russian Metallurgy (Metally),"Pavlov A.P., Bashkir State Agrarian University, Natalenko V.S., ROSATOM State Atomic Energy Corporation, Latypov R.A., Moscow Polytechnic University Calculation and Experimental Estimation of the Thickness of a Coating Formed by Electrocontact Welding of a Metal Woven Mesh onto Bronze Parts 2023 Russian Metallurgy (Metally), 2023 (12), Art. No. nan, pp. 1947-1951",Статья
10.1016/j.wear.2023.204989,7,Milovich F., National University of Science and Technology “MISiS”,2,"Leninsky Prospect 4, Department of Materials Science",0.07,2023,"Crack formation and oxidation wear in (Cr,Y,Al)N and (Mo,Y,Al)N nanolayer coatings with high content of yttrium",Wear,"Grigoriev S., Moscow State Technological University STANKIN, Vereschaka A., IDTI RAS, Milovich F., National University of Science and Technology “MISiS”, Sitnikov N., Keldysh Research Center, Bublikov J., IDTI RAS, Seleznev A., Moscow State Technological University STANKIN, Sotova C., Moscow State Technological University STANKIN Crack formation and oxidation wear in (Cr,Y,Al)N and (Mo,Y,Al)N nanolayer coatings with high content of yttrium 2023 Wear, 528-529 (nan), Art. No. 204989, pp. nan-nan",Статья
10.1007/s10692-023-10474-y,2,,,2,"Russian Federation, Moscow, Russian Federation, Moscow",0.0,2023,Effect of Air Temperature and Humidity on Electromechanical Properties of Elastic Graphite-Based Fiber Composites,Fibre Chemistry,"Lozitskaya A.V., Moscow Polytechnic University, Kondratov A.P., Moscow Polytechnic University Effect of Air Temperature and Humidity on Electromechanical Properties of Elastic Graphite-Based Fiber Composites 2023 Fibre Chemistry, 55 (4), Art. No. nan, pp. 256-263",Статья
10.3390/met13081421,6,Radionova L.V., Department of Metallurgy,1,Moscow Polytechnic University,0.17,2023,Grain Growth during Mechanical Processing of Austenitic Stainless Steel AISI 321,Metals,"Radionova L.V., Department of Metallurgy, Perevozchikov D.V., PJSC “ChelPipe”, Makoveckii A.N., PJSC “ChelPipe”, Eremin V.N., PJSC “ChelPipe”, Akhmedyanov A.M., Department of Material Science and Physics and Chemistry of Materials, Rushchits S.V., Department of Material Science and Physics and Chemistry of Materials Grain Growth during Mechanical Processing of Austenitic Stainless Steel AISI 321 2023 Metals, 13 (8), Art. No. 1421, pp. nan-nan",Статья
10.3390/a16070337,5,Kudryashov A., Institute of Geosphere Dynamics,2,"Leninskiy Avenue 38, Department of Physics",0.1,2023,A Hybrid Model for Analysis of Laser Beam Distortions Using Monte Carlo and Shack–Hartmann Techniques: Numerical Study and Experimental Results,Algorithms,"Galaktionov I., Institute of Geosphere Dynamics, Sheldakova J., Institute of Geosphere Dynamics, Nikitin A., Institute of Geosphere Dynamics, Toporovsky V., Institute of Geosphere Dynamics, Kudryashov A., Institute of Geosphere Dynamics A Hybrid Model for Analysis of Laser Beam Distortions Using Monte Carlo and Shack–Hartmann Techniques: Numerical Study and Experimental Results 2023 Algorithms, 16 (7), Art. No. 337, pp. nan-nan",Статья
10.1134/S0036029523120042,4,,,1,Moscow,0.0,2023,Properties of an SSu-3 Lead–Antimony Alloy Sintered from Electroerosion Powders Produced in Distilled Water,Russian Metallurgy (Metally),"Ageeva E.V., Southwest State University, Latypova G.R., Moscow Polytechnic University, Korolev M.S., Southwest State University, Chernov V.V., Bauman Moscow State Technical University (National Research University) Properties of an SSu-3 Lead–Antimony Alloy Sintered from Electroerosion Powders Produced in Distilled Water 2023 Russian Metallurgy (Metally), 2023 (12), Art. No. nan, pp. 1960-1966",Статья
10.1134/S0026261723603767,5,,,1,Moscow,0.0,2023,Long-Term Survival of Bacteria in Gels,Microbiology (Russian Federation),"Galuza O.A., Winogradsky Institute of Microbiology, Kovina N.E., Winogradsky Institute of Microbiology, Korotkov N.A., Moscow Polytechnic University, El-Registan G.I., Winogradsky Institute of Microbiology, Nikolaev Y.A., Winogradsky Institute of Microbiology Long-Term Survival of Bacteria in Gels 2023 Microbiology (Russian Federation), 92 (Suppl 1), Art. No. nan, pp. S17-S21",Статья
10.3103/S1068335623110118,7,Daibagya D.S., Lebedev Physical Institute,3,"Russian Academy of Sciences, Moscow Polytechnic University, Bauman Moscow State Technical University",0.05,2023,Luminescence and Colorimetric Properties of Ultrathin Cadmium Selenide Nanoscrolls,Bulletin of the Lebedev Physics Institute,"Daibagya D.S., Lebedev Physical Institute, Zakharchuk I.A., Lebedev Physical Institute, Osadchenko A.V., Lebedev Physical Institute, Selyukov A.S., Lebedev Physical Institute, Ambrozevich S.A., Lebedev Physical Institute, Skorikov M.L., Lebedev Physical Institute, Vasiliev R.B., Lomonosov Moscow State University Luminescence and Colorimetric Properties of Ultrathin Cadmium Selenide Nanoscrolls 2023 Bulletin of the Lebedev Physics Institute, 50 (11), Art. No. nan, pp. 510-514",Статья
10.3390/coatings13071156,14,Litvinov A.P., Department of Technological Systems,1,Moscow Polytechnic University,0.07,2023,Evolution of the Growth of a Micro-Nano Crystalline Diamond Film on an Axial Carbide Tool Model in Microwave Plasma,Coatings,"Ashkinazi E.E., Department of Light-Induced Surface Phenomena, Fedorov S.V., Department of High-Efficiency Machining Technologies, Martyanov A.K., Department of Light-Induced Surface Phenomena, Sedov V.S., Department of Light-Induced Surface Phenomena, Popovich A.F., Department of Light-Induced Surface Phenomena, Bolshakov A.P., Department of Light-Induced Surface Phenomena, Sovyk D.N., Department of Light-Induced Surface Phenomena, Ryzhkov S.G., Department of Light-Induced Surface Phenomena, Khomich A.A., Semiconductor Growth Laboratory MOCVD, Zavedeev E.V., Department of Light-Induced Surface Phenomena, Litvinov A.P., Department of Technological Systems, Yurov V.Y., Department of Light-Induced Surface Phenomena, Grigoriev S.N., Department of High-Efficiency Machining Technologies, Konov V.I., Department of Light-Induced Surface Phenomena Evolution of the Growth of a Micro-Nano Crystalline Diamond Film on an Axial Carbide Tool Model in Microwave Plasma 2023 Coatings, 13 (7), Art. No. 1156, pp. nan-nan",Статья
